"CNES","VINC_SUS","TPGESTAO","QTLEITP1","QTLEITP2","CODUFMUN","DT_ATUAL","COMPETEN","CNES_integer","FANTASIA","munResStatus","munResTipo","munResNome","munResUf","munResLat","munResLon","munResAlt","munResArea","CODESTAB","ano","mes","mes.nasc","Ano.nasc","dia","datacompleta"
"2237253","Sim","Municipal",339,297,"431490","201806","201806","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2018","06","06","2018","31",
"2237261","Sim","Municipal",51,68,"431490","201805","201806","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2018","06","06","2018","31",
"2237571","Sim","Municipal",207,357,"431490","201806","201806","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2018","06","06","2018","31",
"2237598","Sim","Municipal",67,35,"431490","201803","201806","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2018","06","06","2018","31",
"2237601","Sim","Municipal",182,365,"431490","201806","201806","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2018","06","06","2018","31",
"2237822","Sim","Municipal",8,1,"431490","201807","201806","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2018","06","06","2018","31",
"2237849","Sim","Municipal",159,105,"431490","201805","201806","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2018","06","06","2018","31",
"2237881","Sim","Municipal",16,4,"431490","201805","201806","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2018","06","06","2018","31",
"2262568","Sim","Municipal",175,188,"431490","201806","201806","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2018","06","06","2018","31",
"2265052","Sim","Municipal",37,27,"431490","201805","201806","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2018","06","06","2018","31",
"2265060","Sim","Municipal",194,9,"431490","201805","201806","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2018","06","06","2018","31",
"2693801","Sim","Municipal",29,328,"431490","201803","201806","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2018","06","06","2018","31",
"2778718","Sim","Municipal",74,5,"431490","201803","201806","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2018","06","06","2018","31",
"3006522","Sim","Municipal",151,165,"431490","201711","201806","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2018","06","06","2018","31",
"3007847","Sim","Municipal",162,58,"431490","201806","201806","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2018","06","06","2018","31",
"3567664","Sim","Municipal",100,110,"431490","201807","201806","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2018","06","06","2018","31",
"5026253","Não","Municipal",36,110,"431490","201805","201806","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2018","06","06","2018","31",
"5029880","Não","Municipal",2,0,"431490","201101","201806","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2018","06","06","2018","31",
"6295320","Sim","Municipal",4,150,"431490","201806","201806","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2018","06","06","2018","31",
"7092571","Sim","Municipal",85,5,"431490","201805","201806","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2018","06","06","2018","31",
"7349165","Não","Municipal",15,0,"431490","201602","201806","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2018","06","06","2018","31",
"2237156","Não","Municipal",54,28,"431490","201806","201807","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2018","07","07","2018","31",2018-07-31
"2237253","Sim","Municipal",339,297,"431490","201808","201807","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2018","07","07","2018","31",2018-07-31
"2237261","Sim","Municipal",51,68,"431490","201805","201807","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2018","07","07","2018","31",2018-07-31
"2237571","Sim","Municipal",207,357,"431490","201807","201807","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2018","07","07","2018","31",2018-07-31
"2237598","Sim","Municipal",67,35,"431490","201803","201807","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2018","07","07","2018","31",2018-07-31
"2237601","Sim","Municipal",182,365,"431490","201807","201807","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2018","07","07","2018","31",2018-07-31
"2237822","Sim","Municipal",8,1,"431490","201808","201807","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2018","07","07","2018","31",2018-07-31
"2237849","Sim","Municipal",159,105,"431490","201808","201807","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2018","07","07","2018","31",2018-07-31
"2237881","Sim","Municipal",16,4,"431490","201807","201807","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2018","07","07","2018","31",2018-07-31
"2262568","Sim","Municipal",175,188,"431490","201806","201807","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2018","07","07","2018","31",2018-07-31
"2265052","Sim","Municipal",37,27,"431490","201805","201807","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2018","07","07","2018","31",2018-07-31
"2265060","Sim","Municipal",188,9,"431490","201807","201807","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2018","07","07","2018","31",2018-07-31
"2693801","Sim","Municipal",29,328,"431490","201808","201807","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2018","07","07","2018","31",2018-07-31
"2778718","Sim","Municipal",74,5,"431490","201803","201807","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2018","07","07","2018","31",2018-07-31
"3006522","Sim","Municipal",151,165,"431490","201711","201807","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2018","07","07","2018","31",2018-07-31
"3007847","Sim","Municipal",162,58,"431490","201807","201807","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2018","07","07","2018","31",2018-07-31
"3567664","Sim","Municipal",100,110,"431490","201806","201807","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2018","07","07","2018","31",2018-07-31
"5026253","Não","Municipal",36,110,"431490","201805","201807","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2018","07","07","2018","31",2018-07-31
"5029880","Não","Municipal",2,0,"431490","201101","201807","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2018","07","07","2018","31",2018-07-31
"6295320","Sim","Municipal",1,149,"431490","201807","201807","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2018","07","07","2018","31",2018-07-31
"7092571","Sim","Municipal",85,5,"431490","201805","201807","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2018","07","07","2018","31",2018-07-31
"7349165","Não","Municipal",15,0,"431490","201602","201807","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2018","07","07","2018","31",2018-07-31
"9570047","Não","Municipal",5,0,"431490","201808","201807","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2018","07","07","2018","31",2018-07-31
"2237156","Não","Municipal",54,28,"431490","201809","201808","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2018","08","08","2018","31",2018-08-31
"2237253","Sim","Municipal",339,297,"431490","201808","201808","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2018","08","08","2018","31",2018-08-31
"2237261","Sim","Municipal",51,68,"431490","201805","201808","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2018","08","08","2018","31",2018-08-31
"2237571","Sim","Municipal",207,357,"431490","201808","201808","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2018","08","08","2018","31",2018-08-31
"2237598","Sim","Municipal",67,35,"431490","201803","201808","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2018","08","08","2018","31",2018-08-31
"2237601","Sim","Municipal",182,359,"431490","201809","201808","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2018","08","08","2018","31",2018-08-31
"2237822","Sim","Municipal",8,1,"431490","201809","201808","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2018","08","08","2018","31",2018-08-31
"2237849","Sim","Municipal",159,105,"431490","201808","201808","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2018","08","08","2018","31",2018-08-31
"2237881","Sim","Municipal",16,4,"431490","201809","201808","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2018","08","08","2018","31",2018-08-31
"2262568","Sim","Municipal",175,188,"431490","201806","201808","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2018","08","08","2018","31",2018-08-31
"2265052","Sim","Municipal",37,27,"431490","201805","201808","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2018","08","08","2018","31",2018-08-31
"2265060","Sim","Municipal",188,9,"431490","201807","201808","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2018","08","08","2018","31",2018-08-31
"2693801","Sim","Municipal",29,328,"431490","201809","201808","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2018","08","08","2018","31",2018-08-31
"2778718","Sim","Municipal",74,5,"431490","201803","201808","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2018","08","08","2018","31",2018-08-31
"3006522","Sim","Municipal",151,165,"431490","201808","201808","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2018","08","08","2018","31",2018-08-31
"3007847","Sim","Municipal",162,58,"431490","201809","201808","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2018","08","08","2018","31",2018-08-31
"3567664","Sim","Municipal",100,110,"431490","201806","201808","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2018","08","08","2018","31",2018-08-31
"5026253","Não","Municipal",36,110,"431490","201805","201808","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2018","08","08","2018","31",2018-08-31
"5029880","Não","Municipal",2,0,"431490","201101","201808","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2018","08","08","2018","31",2018-08-31
"6295320","Sim","Municipal",1,149,"431490","201808","201808","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2018","08","08","2018","31",2018-08-31
"7092571","Sim","Municipal",85,5,"431490","201805","201808","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2018","08","08","2018","31",2018-08-31
"7349165","Não","Municipal",15,0,"431490","201602","201808","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2018","08","08","2018","31",2018-08-31
"9570047","Não","Municipal",5,0,"431490","201808","201808","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2018","08","08","2018","31",2018-08-31
"2237156","Não","Municipal",54,28,"431490","201809","201809","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2018","09","09","2018","31",
"2237253","Sim","Municipal",339,297,"431490","201808","201809","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2018","09","09","2018","31",
"2237261","Sim","Municipal",51,68,"431490","201810","201809","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2018","09","09","2018","31",
"2237571","Sim","Municipal",207,357,"431490","201808","201809","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2018","09","09","2018","31",
"2237598","Sim","Municipal",67,35,"431490","201803","201809","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2018","09","09","2018","31",
"2237601","Sim","Municipal",182,359,"431490","201809","201809","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2018","09","09","2018","31",
"2237822","Sim","Municipal",8,1,"431490","201810","201809","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2018","09","09","2018","31",
"2237849","Sim","Municipal",159,105,"431490","201808","201809","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2018","09","09","2018","31",
"2237881","Sim","Municipal",16,4,"431490","201809","201809","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2018","09","09","2018","31",
"2262568","Sim","Municipal",175,188,"431490","201809","201809","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2018","09","09","2018","31",
"2265052","Sim","Municipal",37,27,"431490","201805","201809","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2018","09","09","2018","31",
"2265060","Sim","Municipal",188,9,"431490","201807","201809","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2018","09","09","2018","31",
"2693801","Sim","Municipal",29,328,"431490","201810","201809","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2018","09","09","2018","31",
